,id,brand_name,name,city,gu,address,gasoline,diesel,self,car_wash,charging_station,car_maintenance,convenience_store,24_hours,lat,lng
0,1,SK에너지,(주)보성 세곡주...,서울,강남구,서울 강남구  헌릉로 731 (세곡동),1648,1519,0,1,0,0,0,0,37.46715650000000,127.11870810000000
1,4,SK에너지,자곡셀프주유소,서울,강남구,서울 강남구 밤고개로 120 (자곡동),1697,1559,0,1,0,0,0,0,37.48340020000000,127.10404580000000
2,6,SK에너지,(주)중앙에너비스...,서울,강남구,서울 강남구 광평로 202 (수서동),1717,1597,0,1,0,0,0,0,37.48410530000000,127.09504010000000
3,10,SK에너지,오일프러스 셀프,서울,강남구,서울 강남구 남부순환로 2651 (도곡동),1726,1594,0,1,0,1,0,1,37.48583900000000,127.03967210000000
4,12,SK에너지,대교셀프주유소,서울,강남구,서울 강남구 강남대로 640 (신사동),1770,1670,0,0,0,0,0,1,37.52812920000000,127.03555370000000
5,14,SK에너지,SK서광주유소,서울,강남구,서울 강남구 역삼로 142,1795,1675,0,1,0,1,0,1,37.49434240000000,127.03509150000000
6,18,SK에너지,(유)동하석유 힐...,서울,강남구,서울 강남구 논현로 640,1817,1727,0,1,0,0,0,1,37.51068870000000,127.03256890000000
7,19,SK에너지,SK에너지㈜ 진달...,서울,강남구,서울 강남구 도곡로 208,1819,1689,0,1,0,0,0,0,37.49229500000000,127.04185980000000
8,20,SK에너지,대동석유 압구정주...,서울,강남구,서울 강남구 언주로 842 (신사동),1827,1737,0,1,0,0,0,1,37.52534310000000,127.03382420000000
9,26,SK에너지,대청주유소,서울,강남구,서울 강남구 개포로 654 (일원동),2216,2046,0,1,0,0,0,0,37.49247370000001,127.08567900000000
10,28,SK에너지,SK논현주유소,서울,강남구,서울 강남구 논현로 747 (논현동),2326,2176,0,1,0,1,0,1,37.51863680000000,127.02823800000000
11,33,SK에너지,방아다리주유소,서울,서울특별시,서울 강동구 동남로 811 (명일동),1675,1495,0,1,0,0,0,0,37.54904450000000,127.15082290000000
12,34,SK에너지,sk해뜨는주유소,서울,서울특별시,서울 강동구  상일로 132 (강일동),1689,1569,0,1,0,1,0,0,37.55450850000000,127.17241540000000
13,40,SK에너지,주)지유에너지직영...,서울,강동구,서울 강동구 성안로 102 (성내동),1764,1654,0,1,0,1,0,0,37.53231400000000,127.13317810000000
14,46,SK에너지,북서울고속주유소,서울,강북구,서울 강북구 삼양로 410 (수유동),1585,1425,0,0,0,0,0,1,37.64014480000000,127.01720500000000
15,50,SK에너지,SK에너지(주) ...,서울,강북구,서울 강북구 삼양로 217 (미아동),1600,1457,0,1,0,0,1,0,37.62279770000000,127.01913560000000
16,54,SK에너지,에덴주유소,서울,강북구,서울 강북구 월계로 195 (번동),1675,1545,0,1,0,1,0,0,37.62169580000000,127.04553440000000
17,57,SK에너지,강서오곡셀프주유소,서울,강서구,서울 강서구 벌말로 254 (오곡동),1587,1398,0,1,0,0,0,1,37.55396220000000,126.76842750000000
18,60,SK에너지,(주)타이거오일 ...,서울,강서구,서울 강서구 방화동로 58-2 (방화동),1604,1433,0,0,0,0,0,0,37.56562740000000,126.81240820000000
19,67,SK에너지,KH에너지(주)직...,서울,강서구,서울 강서구 방화대로 30,1655,1475,0,1,1,1,1,0,37.54342080000000,126.81686300000000
20,68,SK에너지,오션네트웍스(주)...,서울,강서구,서울 강서구 양천로 300,1657,1538,0,0,0,0,0,0,37.57038720000000,126.83693060000000
21,69,SK에너지,개화주유소,서울,강서구,서울 강서구 양천로 57,1657,1497,0,1,0,0,0,0,37.57350140000000,126.81009430000000
22,72,SK에너지,세원제1주유소,서울,서울특별시,서울 강서구 양천로 311 (가양동),1670,1560,0,1,0,1,0,0,37.56788020000000,126.85107870000000
23,73,SK에너지,우장산주유소,서울,서울특별시,서울 강서구 강서로 292 (내발산동),1675,1568,0,0,0,0,0,0,37.55249440000000,126.83330610000000
24,74,SK에너지,화곡현대주유소,서울,강서구,서울 강서구 강서로 151 (화곡동),1675,1516,0,1,0,0,0,1,37.54026140000000,126.84119830000000
25,78,SK에너지,SK KH에너지 ...,서울,강서구,서울 강서구 강서로 498 (가양동),1678,1568,0,1,0,1,1,1,37.56978230000000,126.84190220000000
26,84,SK에너지,코리나(주)청룡주...,서울,강서구,서울 강서구 양천로 576,1748,1598,0,1,0,0,0,0,37.55673250000000,126.86276500000000
27,86,SK에너지,염창동주유소,서울,강서구,서울 강서구 양천로 720 (염창동),1993,1875,0,1,0,0,0,0,37.54911130000000,126.87579060000000
28,89,SK에너지,대양석유(주)직영...,서울,관악구,서울 관악구  보라매로 26 (봉천동),1664,1504,0,1,0,0,0,0,37.49168740000000,126.92716030000000
29,91,SK에너지,(주)한유에너지 ...,서울,관악구,서울 관악구 남부순환로 1883 (봉천동),1665,1515,0,1,0,0,0,0,37.47910830000000,126.95916970000000
30,94,SK에너지,SK에너지(주)직...,서울,관악구,서울 관악구 과천대로 921 (남현동),1685,1565,0,1,0,1,1,0,37.47285560000000,126.98215150000000
31,95,SK에너지,SK에너지(주)직...,서울,관악구,서울 관악구 남부순환로 1880 (봉천동),1685,1565,0,1,0,0,1,0,37.47875720000000,126.95834320000000
32,106,SK에너지,(주)장수주유소,서울,광진구,서울 광진구 동일로 266 (군자동),1614,1464,0,0,0,1,0,1,37.55497210000000,127.07151970000000
33,111,SK에너지,유니스에너지 자양...,서울,서울특별시,서울 광진구 아차산로 298 (자양동),1728,1568,0,1,0,0,0,0,37.53169200000000,127.07451600000000
34,112,SK에너지,강평주유소 ㈜강평...,서울,광진구,서울 광진구 아차산로 616,1887,1747,0,1,0,0,0,0,37.54761190000000,127.10720510000000
35,118,SK에너지,서서울고속주유소,서울,구로구,서울 구로구 경인로 150 (오류동),1585,1420,0,1,0,0,0,1,37.49167509999999,126.84284180000000
36,120,SK에너지,구인주유소,서울,구로구,서울 구로구 경인로 558 (구로동),1598,1434,0,1,0,1,1,0,37.50427790000000,126.88609440000000
37,121,SK에너지,SK구로주유소,서울,구로구,서울 구로구 구일로 94 (구로동),1598,1434,0,1,0,0,0,0,37.49360180000000,126.87218900000000
38,132,SK에너지,(주)화동유업 화...,서울,금천구,서울 금천구 시흥대로 484,1613,1477,0,1,0,0,0,0,37.47679740000000,126.89915960000000
39,138,SK에너지,SK에너지(주) ...,서울,금천구,서울 금천구 시흥대로 39-7 (시흥동),1680,1519,0,0,0,0,0,0,37.43719250000000,126.90243290000000
40,140,SK에너지,SK에너지(주) ...,서울,금천구,서울 금천구 시흥대로 441,1684,1525,0,1,0,1,0,0,37.47302890000000,126.89793410000000
41,146,SK에너지,삼육주유소,서울,노원구,서울 노원구 화랑로 822 (공릉동),1615,1475,0,1,0,0,0,0,37.63863790000000,127.10905970000000
42,150,SK에너지,SK에너지㈜직영 ...,서울,노원구,서울 노원구 노해로 527 (상계동),1679,1544,0,1,0,0,0,0,37.65593910000000,127.06640630000000
43,159,SK에너지,삼미북부셀프주유소,서울,도봉구,서울 도봉구 도봉로 437 (쌍문동),1585,1425,0,1,0,0,0,1,37.64982930000000,127.02001970000000
44,165,SK에너지,동일석유(주) 창...,서울,도봉구,서울 도봉구  도봉로 434 (창동),1617,1457,0,1,0,1,0,0,37.64460740000000,127.03274860000000
45,171,SK에너지,풍한주유소,서울,동대문구,서울 동대문구 안암로 168,1585,1445,0,1,0,0,0,1,37.58925310000000,127.03601220000000
46,173,SK에너지,동서울고속주유소,서울,동대문구,서울 동대문구 한천로 414,1587,1427,0,0,0,0,0,1,37.59754190000000,127.06803310000000
47,181,SK에너지,(주)안국에너지 ...,서울,동대문구,서울 동대문구 망우로 90 (휘경동),1658,1498,0,1,0,0,0,0,37.59018270000000,127.06326630000000
48,183,SK에너지,삼영주유소,서울,동대문구,서울 동대문구 답십리로 258 (장안동),1677,1537,0,1,0,0,0,0,37.57230640000000,127.06882240000000
49,184,SK에너지,삼미상사(주)장안...,서울,동대문구,서울 동대문구  한천로 100 (장안동),1679,1539,0,1,0,0,0,0,37.57903520000000,127.06964520000000
50,194,SK에너지,살피재주유소,서울,동작구,서울 동작구 상도로 334,1835,1695,0,0,0,0,0,0,37.49839470000000,126.95140550000000
51,196,SK에너지,마포시엠주유소,서울,마포구,서울 마포구 월드컵북로 62,1579,1429,0,0,0,0,0,0,37.55972590000000,126.91712900000000
52,203,SK에너지,(주)만성상사 대...,서울,마포구,서울 마포구 대흥로 61 (대흥동),1689,1569,0,1,0,0,0,1,37.54595480000000,126.93989910000000
53,204,SK에너지,(주)안국에너지 ...,서울,마포구,서울 마포구 월드컵로 119 (망원동),1718,1549,0,1,0,0,0,0,37.55878200000000,126.90725260000000
54,205,SK에너지,SK에너지 양지주...,서울,마포구,서울 마포구 마포대로 69 (도화동),1734,1661,0,0,0,0,1,1,37.53770020000000,126.94640300000000
55,206,SK에너지,SK에너지(주) ...,서울,마포구,서울 마포구 양화로 33,1734,1667,0,0,0,0,0,1,37.54930640000000,126.91262170000000
56,212,SK에너지,연희주유소,서울,연희로,서울 서대문구 연희로 129 (연희동 89-7번지),1619,1497,0,1,0,0,1,0,37.56928600000000,126.93253130000000
57,214,SK에너지,광호주유소,서울,서대문구,서울 서대문구 연희로 266 (홍은동),1619,1497,0,1,0,0,0,0,37.58068540000000,126.93646340000000
58,217,SK에너지,삼미상사(주)서부...,서울,서대문구,서울 서대문구 성산로 255,1645,1495,0,1,0,1,1,0,37.56758950000000,126.91884730000000
59,218,SK에너지,중앙에너비스 동교...,서울,서울특별시,서울 서대문구 연희로 12 (창천동),1645,1495,0,0,0,0,1,0,37.55870150000000,126.93421390000000
60,219,SK에너지,행촌제2주유소,서울,서울특별시,서울 서대문구 성산로 490 (대신동),1645,1494,0,1,0,0,1,1,37.56421990000000,126.94430960000000
61,220,SK에너지,(주)안국에너지 ...,서울,서대문구,서울 서대문구 연희로 78 (연희동),1648,1498,0,1,0,1,0,0,37.56500070000000,126.92993050000000
62,223,SK에너지,(주)대농석유 남...,서울,서초구,서울 서초구 과천대로 838 (방배동),1645,1495,0,1,0,0,0,0,37.46689580000000,126.98783190000000
63,230,SK에너지,신반포주유소,서울,서초구,서울 서초구 사평대로 94 (반포동),1689,1593,0,1,0,0,0,1,37.49839500000000,126.99480730000000
64,231,SK에너지,태봉셀프주유소,서울,서초구,서울 서초구 태봉로 117 (우면동),1689,1575,0,1,0,1,0,0,37.46827570000000,127.02817700000000
65,240,SK에너지,대신석유(주)대우...,서울,서초구,서울 서초구 양재대로 173 (양재동),1699,1577,0,1,0,0,1,1,37.46283090000000,127.03755760000000
66,247,SK에너지,양재주유소,서울,서초구,서울 서초구 바우뫼로 178,1729,1594,0,1,0,0,0,1,37.47808850000001,127.03959220000000
67,250,SK에너지,방배동주유소,서울,서초구,서울 서초구 효령로 29 (방배동),1893,1796,0,1,0,0,0,0,37.47810260000000,126.98776810000000
68,251,SK에너지,대신석유㈜서원주유...,서울,서초구,서울 서초구 반포대로 142 (서초동),1998,1878,0,1,0,0,0,0,37.49280160000000,127.00758730000000
69,254,SK에너지,성동스카이셀프주유...,서울,성동구,서울 성동구 천호대로 392,1585,1425,0,1,0,0,0,1,37.56143030000000,127.06232720000000
70,262,SK에너지,SK에너지(주) ...,서울,성동구,서울 성동구 천호대로 446 (용답동),1664,1519,0,1,0,0,0,1,37.56055500000001,127.06834330000000
71,263,SK에너지,SK KH에너지 ...,서울,성동구,서울 성동구 왕십리로 109,1768,1665,0,1,0,0,0,0,37.54753460000000,127.04425570000000
72,264,SK에너지,SK세원2주유소,서울,성동구,서울 성동구 광나루로 184 (성수동1가),1780,1670,0,1,0,1,0,0,37.55090950000000,127.05050020000000
73,265,SK에너지,SK에너지(주) ...,서울,성동구,서울 성동구 뚝섬로 352 (성수동1가),1783,1697,0,1,0,0,0,0,37.53996340000000,127.04993800000000
74,267,SK에너지,청계로주유소,서울,성동구,서울 성동구 청계천로 454 (하왕십리동),2095,1995,0,1,0,0,0,0,37.57009730000000,127.02740440000000
75,274,SK에너지,중앙에너비스 종암...,서울,성북구,서울 성북구 종암로 58,1595,1455,0,1,0,0,0,1,37.59560860000000,127.03604730000000
76,280,SK에너지,SK에너지(주) ...,서울,성북구,서울 성북구 월계로 128 (장위동),1610,1487,0,0,0,0,0,0,37.61658170000000,127.04144520000000
77,284,SK에너지,우리주유소,서울,성북구,서울 성북구 화랑로 292,1624,1475,0,1,0,1,0,1,37.61261180000000,127.06142480000000
78,292,SK에너지,한강에너지(주)퍼...,서울,송파구,서울 송파구 삼학사로 22 (석촌동),1653,1513,0,1,0,1,0,1,37.49931440000000,127.09706620000000
79,293,SK에너지,남성대주유소,서울,송파구,서울 송파구 송파대로 52 (장지동),1653,1523,0,1,0,1,0,1,37.47538410000000,127.12758550000000
80,301,SK에너지,완불주유소,서울,송파구,서울 송파구 송파대로 3 (장지동),1672,1583,0,1,0,0,0,1,37.47110970000000,127.12617080000000
81,302,SK에너지,(주)신화에너지 ...,서울,송파구,서울 송파구 가락로 47 (석촌동),1679,1543,0,1,0,1,0,1,37.49949020000000,127.10174190000000
82,305,SK에너지,방이주유소,서울,송파구,서울 송파구 위례성대로12길 38 (방이동),1683,1567,0,1,0,1,0,0,37.51067440000000,127.12082230000000
83,309,SK에너지,백제고분로주유소,서울,송파구,서울 송파구 오금로 143 (방이동),1683,1568,0,1,0,1,1,1,37.51223260000000,127.11687660000000
84,312,SK에너지,대성주유소,서울,서울특별시,서울 송파구 마천로 230 (마천동),1688,1558,0,1,0,0,0,0,37.49849340000000,127.15274430000000
85,314,SK에너지,(주)유진주유소,서울,송파구,서울 송파구 동남로 325 (오금동),1693,1592,0,1,0,0,0,0,37.50457780000000,127.13843850000000
86,319,SK에너지,대신석유(주)진양...,서울,송파구,서울 송파구 올림픽로 499 (풍납동),1898,1778,0,1,0,0,0,0,37.53366830000000,127.12061780000000
87,320,SK에너지,가로공원주유소,서울,양천구,서울 양천구 가로공원로 165 (신월동),1582,1423,0,1,0,0,0,1,37.53701570000000,126.83428520000000
88,323,SK에너지,(주)타이거오일 ...,서울,양천구,서울 양천구 중앙로 226 (신정동),1584,1429,0,0,0,0,0,0,37.51680160000000,126.85466390000000
89,327,SK에너지,개나리Self주유...,서울,양천구,서울 양천구 남부순환로 442 (신월동),1599,1449,0,1,0,1,0,0,37.52828250000000,126.83294760000000
90,328,SK에너지,삼미상사(주)신월...,서울,양천구,서울 양천구 중앙로 331 (신월동),1614,1449,0,0,0,1,0,0,37.52550160000000,126.84979560000000
91,333,SK에너지,목동주유소,서울,양천구,서울 양천구 목동중앙로 125 (목동),1637,1519,0,1,0,0,0,0,37.53961590000000,126.87457550000000
92,337,SK에너지,SK에너지(주) ...,서울,양천구,서울 양천구 목동남로 62,1664,1531,0,1,0,1,0,0,37.50938420000000,126.86621700000000
93,341,SK에너지,SK에너지(주) ...,서울,양천구,서울 양천구 국회대로 170 (신정동),1689,1571,0,1,0,0,0,0,37.52815540000000,126.85382350000000
94,343,SK에너지,신양주유소,서울,양천구,서울 양천구 지양로 67,1794,1643,0,1,0,0,0,0,37.52152460000000,126.83384250000000
95,351,SK에너지,한경석유(주)경덕...,서울,신길동,서울 영등포구 여의대방로23길 2 (신길동),1599,1435,0,1,0,0,0,0,37.51769680000000,126.91699740000000
96,352,SK에너지,남서울고속주유소,서울,영등포구,서울 영등포구 가마산로 367 (대림동),1599,1435,0,1,0,0,0,1,37.50160280000000,126.89886620000000
97,353,SK에너지,행촌주유소,서울,영등포구,서울 영등포구 도신로 130 (신길동),1599,1435,0,1,0,0,1,1,37.50861610000000,126.90623650000000
98,361,SK에너지,SK에너지(주) ...,서울,영등포구,서울 영등포구 영등포로 348 (신길동),1684,1531,0,1,0,0,0,0,37.51532150000000,126.91701120000000
99,363,SK에너지,SK에너지(주) ...,서울,서울특별시,서울 영등포구 선유로 195 (양평동3가),1694,1586,0,1,0,0,0,1,37.52903560000000,126.89104760000000
100,365,SK에너지,SK에너지(주) ...,서울,영등포구,서울 영등포구 선유로 270,1699,1591,0,1,0,0,1,1,37.53604370000000,126.89926800000000
101,368,SK에너지,버드나룻길주유소,서울,영등포구,서울 영등포구 버드나루로 111 (당산동),2095,1945,0,1,0,0,0,0,37.52801770000000,126.90787080000000
102,369,SK에너지,SK KH에너지 ...,서울,영등포구,서울 영등포구 국회대로 794 (여의도동),2195,2189,0,1,0,0,0,0,37.53079440000000,126.92039010000000
103,372,SK에너지,(주)신태성주유소,서울,용산구,서울 용산구 원효로 147 (원효로3가),2099,1978,0,1,0,0,0,0,37.53372680000000,126.95612840000000
104,375,SK에너지,동자동주유소,서울,동자동,서울 용산구 한강대로104길 6 (동자동),2130,1877,0,1,0,0,0,0,37.55279360000000,126.97479680000000
105,377,SK에너지,(주)남경주유소,서울,용산구,서울 용산구 녹사평대로11길 24,2139,1996,0,1,0,1,0,1,37.52263300000000,126.99312660000000
106,379,SK에너지,한석주유소,서울,용산구,서울 용산구 이촌로 164,2238,2179,0,1,0,0,0,1,37.52139010000000,126.96555700000000
107,380,SK에너지,한남지점,서울,용산구,서울 용산구 한남대로21길 4 (한남동),2267,2157,0,0,0,0,0,0,37.53473270000000,127.00609480000000
108,381,SK에너지,에너비스,서울,용산구,서울 용산구 한남대로 82 (한남동),2267,2157,0,1,0,0,0,0,37.53604120000000,127.00612760000000
109,385,SK에너지,타이거주유소,서울,은평구,서울 은평구 수색로 188 (증산동),1599,1464,0,1,0,0,0,0,37.58514780000000,126.90415210000000
110,387,SK에너지,은평뉴타운주유소,서울,은평구,서울 은평구 통일로 924 (불광동),1625,1498,0,1,0,1,0,0,37.62529770000000,126.92040310000000
111,389,SK에너지,박석고개주유소,서울,서울특별시,서울 은평구 통일로 945 (갈현동),1625,1498,0,1,0,0,0,1,37.62154100000000,126.91357800000000
112,398,SK에너지,(주)중앙에너비스...,서울,종로구,서울 종로구 창경궁로35길 1,1615,1475,0,0,0,0,0,0,37.58608359999999,127.00106840000000
113,401,SK에너지,자하문주유소,서울,종로구,서울 종로구 자하문로 248 (부암동),1755,1598,0,1,0,0,0,0,37.59274800000000,126.96640180000000
114,404,SK에너지,SK북악주유소,서울,종로구,서울 종로구 평창문화로 137,2268,2098,0,1,0,0,0,0,37.60986360000000,126.97489820000000
115,408,SK에너지,약수주유소,서울,중구,서울 중구 다산로 173,1748,1589,0,1,0,1,0,1,37.55902580000000,127.01266140000000
116,411,SK에너지,SK에너지(주) ...,서울,서울특별시,서울 중구 퇴계로 228 (필동2가),1823,1904,0,0,0,0,0,0,37.55877340000000,126.99472090000000
117,412,SK에너지,장충주유소,서울,서울특별시,서울 중구 장충단로 202 (장충동1가),2048,1968,0,1,0,0,0,1,37.56097630000000,127.00758090000000
118,413,SK에너지,신당동주유소,서울,중구,서울 중구 다산로 242 (신당동),2098,1998,0,1,0,0,0,1,37.56460220000000,127.01641000000000
119,415,SK에너지,서남주유소,서울,중구,서울 중구 통일로 30,2645,2513,0,1,0,0,0,1,37.55837490000000,126.97209390000000
120,417,SK에너지,면목SELF주유소,서울,중랑구,서울 중랑구 동일로 627 (면목동),1587,1427,0,1,0,1,0,0,37.58634980000000,127.07958850000000
